EGID;VOLUMEN
210104442;330
55727;570
210104443;46
210104444;345
55772;4720
55770;6110
55768;6110
56260;3168
210104447;1340
210104448;310
210104449;54
210104450;43
210104451;243
55823;766
55824;810
55844;750
55853;750
55845;743
55846;750
55847;750
210104452;40
2286623;11710
210191660;39000
210104453;1190
210104454;1560
210104455;100
210104456;110
210104457;2460
55731;710
55732;697
55728;708
55729;570
55730;612
55835;1146
210104458;730
55735;845
55857;700
55856;640
55855;640
55854;638
55843;660
55842;640
55841;640
55840;640
55839;640
55838;640
55837;630
210104459;2020
54132;520
2286575;510
210104460;170
55911;11970
55916;9680
210104461;81
55830;730
55970;694
55971;670
55977;670
55978;880
55943;850
55973;600
55974;550
55976;590
55934;800
210104463;54
55935;670
55937;670
210104464;47
210104465;45
210104466;47
55939;716
55941;710
210104467;360
55993;640
55992;590
55979;750
55975;570
210104469;490
56198;370
210104471;210
210104472;54
210104473;96
56177;840
55256;1570
55851;740
55852;670
55834;1160
210104476;6680
55972;680
210104477;76
55990;660
210104478;80
54607;800
210104479;1650
54453;1313
54452;1063
55431;986
2287231;3590
55969;630
55968;768
55967;750
55966;680
55965;720
54608;820
54886;5102
54885;3940
210104482;2080
55964;750
55963;730
55962;780
55961;836
55960;560
210104483;29
55891;5320
55888;5340
210104484;1650
210104485;190
55827;950
210104486;1280
210104487;160
55959;570
55958;836
55957;780
55956;780
55955;740
55953;740
55951;770
55949;780
55947;820
55945;600
55936;724
55938;700
55940;700
55942;713
55944;710
55946;700
55948;700
55950;700
55952;700
55954;710
210104488;30
210104489;56
55734;836
210104490;220
210104491;190
210104492;190
54211;1480
54209;1580
54216;920
54217;1060
55982;1109
55480;12770
54548;4830
210104493;11100
54545;6610
54826;2373
210104494;1060
56132;1540
55991;15880
54906;1930
54908;1122
210104495;170
55724;795
210104497;86
210104498;916
55422;854
210104499;70
54177;4351
54176;4330
54178;5650
2287202;5200
56142;7230
210104501;45
210104503;36
55716;1120
56031;3350
54246;820
210104504;69
54549;11930
54245;960
2287072;39160
210104505;108
2287010;25527
54928;14110
210104507;120
54907;1110
3019220;774
3019221;740
210104508;210
55722;840
210104509;17
210104511;17
210104512;10
210104514;17
210104515;17
210104516;10
210104517;10
210104518;22
210104519;17
210104521;750
210104522;706
210104523;1760
210104524;25
210104525;262
9083500;76560
2287026;35700
210104527;222
210104528;103
210104529;620
210104530;100
3184569;12348
210104533;53
3019222;1483
3019224;2560
210104534;30
210104535;160
2286552;9700
210104536;25
3019226;8910
3019228;5190
210104537;6
2286728;10500
3019229;7620
3019233;10071
3019234;650
2286662;9051
3019236;1560
3019237;1163
210214194;7616
210104539;30
3019238;5530
210104541;1370
3019239;1500
210104337;3400
56114;22080
3019240;1240
210104545;52
54481;3760
2286681;4790
3019241;7150
201029718;579
210104548;2390
2286666;1440
210104550;20
210104551;3090
210104552;6440
3019242;7585
210104553;20
210104554;51
210104555;16
210104556;13688
210104557;19
3019244;1220
210104558;46
210104559;231
210104560;40
55503;4280
3019246;1015
210104561;67
2287204;17400
210104562;24
3019247;2550
2286689;6730
210104563;30
210104565;171
210104566;20
3019248;1256
3019249;2360
3019250;3530
3019251;3560
56097;415
210104568;951
2286729;15970
210104571;87
3019254;1760
3019255;948
3019256;938
3019257;1060
56095;460
210104573;75
3019258;1360
3019259;756
210104574;110
210104575;50
3019260;760
210104576;680
3019261;12990
3019264;2910
3019265;2930
210104577;3370
3019266;1200
210104578;16
210104579;4560
210104580;830
55063;4750
3019269;780
3019270;1080
210104581;7
210104582;3660
54119;620
210104584;60
210104585;536
2286686;5490
210104586;3820
3019271;4200
210104587;170
3019272;3560
3019273;5760
3019274;4740
210104588;2300
3019275;5220
3019276;644
210104589;85
3019277;1110
210104590;74
3019278;1530
9006674;2330
210104592;1270
210104595;790
210104597;120
3184580;830
210104599;44
210104600;208
3019279;280
3019280;750
3019281;750
3019282;1400
210104602;61
3019285;754
210104603;48
3019286;755
210104604;90
3019287;745
3019288;745
210104605;48
3019289;748
3019290;671
3019291;630
3019292;630
210104606;120
210104607;45
210104608;120
3019293;640
3019294;630
210104609;120
210104610;45
210104611;120
3019295;630
3019296;630
210104612;22
210104613;130
210104614;78
3019297;1970
210104615;63
3019299;1060
210104616;110
210104617;140
3019300;990
3019301;990
3019302;688
3019303;696
3019304;650
3019305;630
210104618;1360
210295015;13680
210104622;230
3019308;853
3019309;1641
3019310;2790
210104624;38
3019311;4881
3019313;1590
210104627;17
210104628;17
210104629;4850
3019314;1560
55736;660
3019317;750
55737;630
3019318;860
3019319;860
3019320;1040
3019321;500
3019322;1035
3019323;740
3019324;850
3019325;740
3019326;880
3019327;570
210104630;2361
210104631;765
3019328;1460
210104632;150
210104633;1270
54709;4930
3019330;1381
3019332;2657
210104635;3210
54365;9050
3019334;1920
210104636;4370
55449;3460
3019336;3480
210104637;910
210104638;34
3019337;2056
3019338;630
3019339;600
3019340;600
3019341;600
3019342;705
3019343;600
3019344;620
3019345;600
3019346;670
3019347;1900
55027;300
3019348;690
3019349;750
210104639;240
3019351;3220
3019352;3480
3019353;3220
210104640;1880
3019354;1280
3019356;7410
3019358;7570
3019360;7570
3019362;7010
3019364;4170
3019365;4210
210104642;6160
3019366;6490
3019367;952
3019368;1480
210104643;60
3019369;450
3019370;1540
54202;2850
3019371;2820
210104644;0
3019372;780
3019373;780
3019374;790
3019375;910
9062211;9030
3019376;5310
3019377;660
210104645;2080
3019378;703
210104646;19
3019379;1740
210104647;89
3019380;2250
55574;880
3019381;920
55756;940
3019383;861
3019384;690
3019385;690
3019386;2110
3019387;750
55127;740
3019388;740
3019389;740
3019390;4970
3019391;5230
3019392;4870
210104648;3780
3019393;3600
3019394;640
3019395;620
3019396;620
3019397;640
3019398;640
3019399;620
3019400;620
3019401;660
3019402;773
210104650;1310
3019403;998
3019404;1170
210215176;200
3019405;4507
3019406;1229
3019407;550
210104652;18
210104653;106
210104654;1580
3184575;790
3184576;730
3184577;730
3184578;870
3184574;320
210104655;3420
3019408;630
210104656;86
3019409;641
3019410;666
3019411;690
3019412;666
3019413;690
3019414;621
3019415;621
3019416;621
3019417;724
210104657;330
210104658;110
3184461;3454
210104659;1180
210104660;78
3184553;840
55573;970
3184565;1320
3184454;862
3184453;801
55076;5750
3184463;2420
3184462;1460
210104661;280
3019419;1301
3019420;1380
210104662;3880
3184481;4440
3019421;1030
3019422;730
3019423;730
3019424;646
3184515;3620
3184516;1030
3019425;730
3184517;630
3184521;3620
210104665;5240
3019426;1090
210104666;45
210104667;110
210104668;120
210104669;46
3184477;2840
3184478;890
210104670;910
3184587;4750
3184467;4740
3184466;4690
3184465;4730
3184475;670
3184474;650
3184473;695
3184472;650
3184471;740
3184470;810
3184476;650
3184489;670
3184469;670
3184488;660
3184468;740
210104671;4970
3184480;750
3184533;650
3184534;946
210104672;28
210104673;550
210104675;150
210104676;600
210104677;18
210104679;18
3184455;4230
3184493;3600
3184494;2940
210104681;1620
210104682;28
210104683;11
3184496;840
200280297;780
3184498;780
3184589;720
3184495;2960
200280303;890
3184503;1130
3184502;1012
3184501;820
3184504;1100
3184505;1060
3184487;1393
3184486;640
3184457;640
210104684;7
3184506;3190
3184545;640
3184540;700
3184552;640
3184536;640
210104685;660
210104686;3720
55265;2140
210104687;3370
3184511;640
3184512;620
210104688;620
210104689;630
3184490;3620
3184510;3620
210104690;4390
3019429;750
3019430;620
3019431;620
3019432;646
3019433;620
3019434;630
3019435;730
3019436;620
3184518;620
3184519;620
210104691;630
210104692;340
210104693;270
3184459;874
210104695;200
210104696;52
54147;4090
54149;3840
210104697;37
200285266;630
200297106;620
3184529;620
200297108;630
200297112;630
200297113;630
210104698;1102
210104699;3400
210104700;2940
3184585;4270
3184586;4850
3184583;4330
210104704;6910
11515161;1269
200285680;730
200285571;620
200285564;620
200285662;730
200285720;730
200297109;730
200297110;646
200297111;620
200297114;630
210104705;775
3184588;5290
200286081;10450
210104707;180
210104708;9940
210104710;9940
210104712;9940
210104714;180
210104715;8
210104716;690
210104717;690
210104718;690
210104719;150
210104720;14
200287357;1030
200287404;1030
3184479;908
210104721;1740
210104722;690
210104723;690
210104724;880
3184546;620
3184547;600
3184541;630
3184542;630
3184543;630
3184544;670
3184548;620
3184549;620
3184550;620
3184551;640
3184537;620
210104725;620
3184539;640
11515162;640
11526821;650
54227;660
210104726;12
210104727;12
210104728;75
210104730;18
210104731;22
210104732;3412
210104733;3367
210104734;899
210104735;894
210104736;928
210104737;3075
210104738;8522
210104743;2620
210104744;2620
210104747;2620
210104750;2620
210104753;2620
210104756;2620
210104759;66
210104760;721
210104761;820
210104762;931
210104763;932
210104764;26
200297107;1031
210104767;730
210104768;730
210104769;630
210104770;620
210104771;620
210104772;630
210104773;3620
210104774;1030
210104775;730
210104776;710
210104777;730
210104778;3620
56125;1660
210104779;3890
210104780;100
210104781;950
210104782;862
55537;810
9083438;860
210104784;850
210104785;970
210104787;47
54738;1109
210104788;3689
201004573;1136
201004574;1136
201004570;1128
210104792;1119
201004571;1191
201004572;1220
201004576;1244
210104796;1244
210104797;1128
210104798;1128
210104799;1300
55499;3622
201005477;3323
210104800;1211
210104801;2260
210104803;100
210104804;39
210104805;2540
210104806;180
210104807;190
210104808;66
54869;9095
210104809;790
210104810;770
210104811;770
210104812;770
210104813;770
210104814;779
210104815;770
210104816;730
210104817;899
210104818;9460
210104819;3130
210104820;3130
210104821;923
210104822;140
210104824;1200
210104825;85
210104826;69
210104827;3697
210104828;8762
210104830;110
210104832;3560
210104834;3400
210104836;2800
210104838;3140
210104840;3115
210104842;2800
210104844;3040
210104845;3030
210104847;2910
210104849;2920
210104851;2620
210104853;2800
210104855;5820
210104857;4847
210104859;4334
210104858;4378
210104860;4334
210104861;4188
210104862;4334
210104863;4188
210104864;2890
210104865;931
210104866;931
210104867;866
210104868;3500
210104869;1350
210104870;1444
55106;1900
210104871;54
210104872;970
210104873;990
210104874;990
210104875;995
210104876;475
210104877;861
210104878;861
210104879;867
210104880;45
210104881;715
210104883;478
210104884;46
201004575;720
210104886;5857
210104887;5716
210104888;3287
210104889;730
210104890;722
210104891;820
210104892;738
210104893;738
210104894;747
210104895;1050
210104896;4360
210104897;3960
210104898;890
210104899;1348
210104900;1254
210104901;1255
210104902;1265
210104903;1381
210104904;1272
210104905;1238
210104906;654
210104907;36
210104908;928
210104909;1330
210104910;857
210104911;857
210104912;1061
210104913;1210
210104914;857
210104915;860
210104916;930
210104917;1478
210104918;3437
210104919;550
210104920;160
210104921;44
210104923;93
210104924;3781
210104925;300
210104926;4120
210104927;8030
210104928;8020
210104930;3425
210104931;48
210104932;9
210104933;2070
210104934;130
210104936;1040
210104937;54630
210104938;28
210104939;3895
210104941;47
210104942;68
210215261;92
210104944;142
210104945;686
210104946;690
210104947;655
210104948;430
210104949;2190
210104950;1865
210104951;1135
54759;492
201004852;2155
210104954;1200
210104955;1950
210104956;1652
210104957;1342
210104958;3351
210104959;3155
210104960;2382
210104961;2340
210104962;1336
210104963;2279
210104964;2618
210104966;3920
210104968;698
210165784;2228
3184460;816
210165911;8520
210166110;7080
210166111;7100
210166112;2090
210166153;2281
210166239;2236
210166240;1159
210166241;160
210166292;96
210166608;107
210168320;5797
210168321;5886
210168322;3880
210168489;3610
210168490;5066
210168677;3381
210168738;3443
210168741;1426
210168998;90
210168999;90
210169000;40
210169001;40
210169002;20
210169559;660
210169560;660
210169610;4847
210169611;3972
210169612;2636
210169613;2240
210170034;24
210170559;1170
210170560;1165
210170561;1307
210170562;1083
210170563;1120
210170564;1070
210170565;1110
210170584;1070
210170585;1110
210170586;1090
210170587;1170
210170588;1030
210170589;3210
210171185;255
210171186;2740
210171187;3010
210171188;1130
210171197;2368
210171286;935
210171517;13730
210172081;690
210172201;1890
210172790;220
210173356;1098
210173357;1066
210173613;795
210174353;126
201026156;1268
201026160;1167
201026151;3240
201026161;3220
201036754;1850
201026147;4420
201026165;5200
201026159;3200
201026152;3500
201026164;3610
201036755;3790
210175009;1630
210175089;2302
210175090;2517
210175091;1680
210175235;99
201029720;122
210175741;32
201026155;4620
210175871;720
210175940;120
201029721;126
201029722;166
201029723;91
201026167;9357
201029724;140
210176400;115
201026168;700
201029725;2830
201039534;3570
210235238;1230
201026162;700
201029726;2220
210177623;10
201029727;2500
201029728;3109
201026148;2135
201029685;990
201029729;11150
55629;3030
201029730;279
201026149;1050
201026163;1092
210178871;3707
210298486;6500
201026157;1050
210180174;38
201026166;6072
201026154;4022
201026153;4291
201026158;5138
201026150;5138
210295014;7534
210280330;15
210298350;3517
210103779;3434
201029731;32
201029732;616
210219291;3173
201029733;163
201029734;2567
210298560;110
201037626;3650
210280329;22
201039532;3764
210280326;34
